SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,MapType,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,Flow Condition (S),Flow Condition (T),Flow Conf (S),Flow Conf (T),Context Condition (S),Context Condition (T),Context Conf (S),Context Conf (T),Conversion Conf (S),Conversion Conf (T)
Ecoinvent_3.7,hydroxide,d9224532-4d6d-4400-8a78-83fca1649548,water/unspecified,kg,,,CAS,EFv.3.0,hydroxide,08a91e70-3ddc-11dd-94bc-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,hymexazol,3aa11bfe-0524-5028-8371-c98857c61949,soil/agricultural,kg,,,CAS,EFv.3.0,hymexazol,4d9a8790-3ddd-11dd-92a0-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,hypochlorite,1aa7eec2-1079-4792-825c-364a7bde9921,water/ground-,kg,,,-CAS,EFv.3.0,hypochlorite,08a91e70-3ddc-11dd-94cd-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,hypochlorite,73f834fe-b8e1-4600-933b-364668952321,"water/ground-, long-term",kg,,,CAS,EFv.3.0,hypochlorite,08a91e70-3ddc-11dd-94ce-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,hypochlorite,d4f02ee2-ecb5-4572-91c8-c20cd2abb2c3,water/ocean,kg,,,CAS,EFv.3.0,hypochlorite,08a91e70-3ddc-11dd-94d0-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,hypochlorite,84f7125c-2ada-4bb1-abc6-554c40d1eeed,water/surface water,kg,,,CAS,EFv.3.0,hypochlorite,08a91e70-3ddc-11dd-94cd-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,hypochlorite,57f006f6-e406-404f-8afe-2eb891f713ad,water/unspecified,kg,,,CAS,EFv.3.0,hypochlorite,08a91e70-3ddc-11dd-94cf-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazalil,0964b6e9-08a5-4103-8ad6-610e8cd718c1,soil/agricultural,kg,,,CAS,EFv.3.0,imazalil,4d9a8790-3ddd-11dd-92cc-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazamox,334548b2-e05c-4e7b-9746-c27dd2aaa58c,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,imazamox,4d9a8790-3ddd-11dd-92e7-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazamox,f5613910-92ec-4bf3-9585-926749432289,soil/agricultural,kg,,,CAS,EFv.3.0,imazamox,4d9a8790-3ddd-11dd-92e2-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazapyr,a72e7983-329f-4fb7-9b05-77efe97717e4,soil/agricultural,kg,,,CAS,EFv.3.0,imazapyr,fe0acd60-3ddc-11dd-a513-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazaquin,51dfb4b5-5422-40b7-8692-1ca3559c0a8b,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,imazaquin,fe0acd60-3ddc-11dd-a609-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazaquin,77152ee4-bf01-4720-a95f-19bde9bdcda8,soil/agricultural,kg,,,CAS,EFv.3.0,imazaquin,fe0acd60-3ddc-11dd-a604-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazethapyr,66288ede-0d82-4069-886a-d8b2f38f0128,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,pursuit,fe0acd60-3ddc-11dd-a19c-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imazethapyr,3bf44c34-e91e-449a-878c-9a6e8220cb63,soil/agricultural,kg,,,CAS,EFv.3.0,pursuit,fe0acd60-3ddc-11dd-a197-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,imidacloprid,10507b66-45a2-4f20-ae9c-609e8b4d07c8,soil/agricultural,kg,,,CAS,EFv.3.0,imidacloprid,f1266d9a-a062-4c3c-80cf-191c61912911,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"indeno(1,2,3-cd)pyrene",76608f33-7127-47f2-9718-383b3efe3b43,air/unspecified,kg,,,CAS,EFv.3.0,"indeno(1,2,3-cd)pyrene",fe0acd60-3ddc-11dd-ab8b-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"indeno(1,2,3-cd)pyrene",b5a65bff-51e0-40e4-b50e-36d07a87919a,water/ground-,kg,,,CAS,EFv.3.0,"indeno(1,2,3-cd)pyrene",fe0acd60-3ddc-11dd-ab8f-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,"indeno(1,2,3-cd)pyrene",0b29cbc1-607c-4919-a6a6-802a3840ff4b,"water/ground-, long-term",kg,,,CAS,EFv.3.0,"indeno(1,2,3-cd)pyrene",fe0acd60-3ddc-11dd-ab90-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,"indeno(1,2,3-cd)pyrene",1cde30ef-8a5b-46eb-9e7a-22a532fd6d2e,water/ocean,kg,,,CAS,EFv.3.0,"indeno(1,2,3-cd)pyrene",fe0acd60-3ddc-11dd-ab93-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"indeno(1,2,3-cd)pyrene",387d26ab-2af6-4f26-acf5-9f674f977896,water/surface water,kg,,,-CAS,EFv.3.0,"indeno(1,2,3-cd)pyrene",fe0acd60-3ddc-11dd-ab8f-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,"indeno(1,2,3-cd)pyrene",6296baee-87bd-4e6e-bd20-c1578b7a7247,water/unspecified,kg,,,CAS,EFv.3.0,"indeno(1,2,3-cd)pyrene",fe0acd60-3ddc-11dd-ab91-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"indium, 0.005% in sulfide, in 0.003%, pb, zn, ag, cd, in ground",e5cbe371-d33e-46ef-a832-a176f5e28520,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,indium,08a91e70-3ddc-11dd-94d5-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,<,<,A,B,,>,B,B,,
Ecoinvent_3.7,"indium, 0.005% in sulfide, in 0.003%, pb, zn, ag, cd, in ground",e5cbe371-d33e-46ef-a832-a176f5e28520,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,indium,08a91e70-3ddc-11dd-94d5-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,<,<,A,B,>,>,A,A,,
Ecoinvent_3.7,"indium, in ground",7aaf1a4e-f72f-5dc6-b999-de4e99948eb8,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,indium,08a91e70-3ddc-11dd-94d5-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,=,=,A,A,,>,B,B,,
Ecoinvent_3.7,"indium, in ground",7aaf1a4e-f72f-5dc6-b999-de4e99948eb8,natural resource/in ground,kg,,,FLOWNAME_MANUAL,EFv.3.0,indium,08a91e70-3ddc-11dd-94d5-0050c2490048,resource/ground/non renewable/element,kg,,,29/09/2021,=,=,A,A,>,>,A,A,,
Ecoinvent_3.7,indoxacarb,faa118a7-50b6-4ea9-94bb-40a55a0e39f2,soil/agricultural,kg,,,CAS,EFv.3.0,indoxacarb,fe0acd60-3ddc-11dd-a84c-0050c2490048,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"insecticides, unspecified",9d6cb18b-db4b-4fe6-8449-2830536751e9,soil/agricultural,kg,,,FLOWNAME_MANUAL,EFv.3.0,"insecticides, unspecified",d70fd4d7-a6ee-4cef-9ba7-6753b6e1c3f7,emission/soil/agricultural,kg,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,"insecticides, unspecified",623ae1fb-a694-4327-9c6f-4ea35c536100,water/ground-,kg,,,FLOWNAME_MANUAL,EFv.3.0,"insecticides, unspecified",73d24af7-9536-4e2a-8c3a-2786d9203ebc,emission/water/fresh water,kg,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,"insecticides, unspecified",e1615e9d-73cb-416e-9c46-f7f1822e3232,"water/ground-, long-term",kg,,,FLOWNAME_MANUAL,EFv.3.0,"insecticides, unspecified",b5f54a99-d9e6-45fe-8e4f-fd12df2bec24,emission/water/unspecified long term,kg,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,"insecticides, unspecified",2635ffda-08c1-4069-b130-25f11c3db05d,water/ocean,kg,,,FLOWNAME_MANUAL,EFv.3.0,"insecticides, unspecified",87f44095-aecb-49d1-be77-9c3d24f7fa7d,emission/water/sea water,kg,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,"insecticides, unspecified",03a1f7e6-f18b-4d49-b40b-5f52d1d9fb5c,water/surface water,kg,,,FLOWNAME_MANUAL,EFv.3.0,"insecticides, unspecified",73d24af7-9536-4e2a-8c3a-2786d9203ebc,emission/water/fresh water,kg,,,29/09/2021,=,=,A,A,,~,A,A,,
Ecoinvent_3.7,"insecticides, unspecified",d7853477-ebdb-4339-aecf-c1837f963bed,water/unspecified,kg,,,FLOWNAME_MANUAL,EFv.3.0,"insecticides, unspecified",34afddcb-bcad-47ad-beaf-d5dd7e6a0a72,emission/water/unspecified,kg,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodide,c672fec5-5d1d-4353-9af3-2528b073a262,soil/agricultural,kg,,,CAS,EFv.3.0,iodide,3e4cb442-6556-11dd-ad8b-0800200c9a66,emission/soil/agricultural,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,iodide,5de7f50d-dbd7-4e4c-afa5-b38ad93b4dec,soil/forestry,kg,,,-CAS,EFv.3.0,iodide,3e4cb446-6556-11dd-ad8b-0800200c9a66,emission/soil/non agricultural,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,iodide,bb6d97ec-cfaa-49e1-8105-89abf4319656,soil/industrial,kg,,,CAS,EFv.3.0,iodide,3e4cb446-6556-11dd-ad8b-0800200c9a66,emission/soil/non agricultural,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,iodide,22b18b15-712c-4475-a6a3-e245da9252b6,soil/unspecified,kg,,,CAS,EFv.3.0,iodide,3e4cb448-6556-11dd-ad8b-0800200c9a66,emission/soil/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,iodide,2ef56ffc-fa69-4b57-a936-3d588923ea8b,water/ground-,kg,,,CAS,EFv.3.0,iodide,08a91e70-3ddc-11dd-94d6-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,iodide,b5fae91e-cff0-4513-a997-cdb6922f1ab4,"water/ground-, long-term",kg,,,CAS,EFv.3.0,iodide,08a91e70-3ddc-11dd-94d7-0050c2490048,emission/water/unspecified long term,kg,,,29/09/2021,,,,,,<,B,B,,
Ecoinvent_3.7,iodide,4b09c2cb-937f-43a5-a3f8-b20ff8f047d3,water/ocean,kg,,,CAS,EFv.3.0,iodide,fe0acd60-3ddc-11dd-a7bc-0050c2490048,emission/water/sea water,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,iodide,e6360e00-79a2-455e-ac9d-2e3159736771,water/surface water,kg,,,-CAS,EFv.3.0,iodide,08a91e70-3ddc-11dd-94d6-0050c2490048,emission/water/fresh water,kg,,,29/09/2021,,,,,,~,A,A,,
Ecoinvent_3.7,iodide,ddc51f31-6807-4e02-9fab-490f3357abbf,water/unspecified,kg,,,CAS,EFv.3.0,iodide,fe0acd60-3ddc-11dd-a7bb-0050c2490048,emission/water/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,iodine,5cf8884f-62a7-4cc0-8d5a-efe89beac559,"air/low population density, long-term",kg,,,CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7be-0050c2490048,emission/air/unspecified long term,kg,,,29/09/2021,,,,,,~,A,B,,
Ecoinvent_3.7,iodine,4e2078f2-3ac3-46d1-8ee8-a23c8d1909ed,air/lower stratosphere + upper troposphere,kg,,,CAS,EFv.3.0,iodine,2905c644-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,iodine,1471acca-34ab-4e04-9bd6-e3825b20580f,air/non-urban air or from high stacks,kg,,,CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7c0-0050c2490048,emission/air/non urban or from high stack,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,iodine,446d8fe4-fde6-4640-bc23-f04a663bbc04,air/unspecified,kg,,,CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7bd-0050c2490048,emission/air/unspecified,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,iodine,f9923ae7-bdab-44d8-897c-44310aea76b7,air/urban air close to ground,kg,,,CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7bf-0050c2490048,emission/air/urban/close to ground,kg,,,29/09/2021,,,,,,=,A,A,,
Ecoinvent_3.7,"iodine, 0.03% in water",7de77239-7074-4443-9dc9-4492c5e2ef35,natural resource/in water,kg,,,-CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7c2-0050c2490048,resource/water/non renewable/element,kg,,,29/09/2021,,,,,,>,B,B,,
Ecoinvent_3.7,"iodine, 0.03% in water",7de77239-7074-4443-9dc9-4492c5e2ef35,natural resource/in water,kg,,,-CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7c2-0050c2490048,resource/water/non renewable/element,kg,,,29/09/2021,,,,,>,>,A,A,,
Ecoinvent_3.7,"iodine, in water",36a3d172-7373-507f-85bd-12b8ba31a6d4,natural resource/in water,kg,,,CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7c2-0050c2490048,resource/water/non renewable/element,kg,,,29/09/2021,,,,,,>,B,B,,
Ecoinvent_3.7,"iodine, in water",36a3d172-7373-507f-85bd-12b8ba31a6d4,natural resource/in water,kg,,,CAS,EFv.3.0,iodine,fe0acd60-3ddc-11dd-a7c2-0050c2490048,resource/water/non renewable/element,kg,,,29/09/2021,,,,,>,>,A,A,,
Ecoinvent_3.7,iodine-129,4809b1f7-9973-476f-90cc-465067d834f3,"air/low population density, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7c4-0050c2490048,emission/air/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,~,A,B,,
Ecoinvent_3.7,iodine-129,4809b1f7-9973-476f-90cc-465067d834f3,"air/low population density, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7c4-0050c2490048,emission/air/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,~,A,B,,
Ecoinvent_3.7,iodine-129,0bd4b5ea-feb6-47d4-a657-c5b33b26fded,air/lower stratosphere + upper troposphere,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,32cd48a7-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,0bd4b5ea-feb6-47d4-a657-c5b33b26fded,air/lower stratosphere + upper troposphere,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,32cd48a7-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,4649902d-edc5-4d34-ae55-59993fe732d9,air/non-urban air or from high stacks,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e7-0050c2490048,emission/air/non urban or from high stack,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,4649902d-edc5-4d34-ae55-59993fe732d9,air/non-urban air or from high stacks,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e7-0050c2490048,emission/air/non urban or from high stack,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,106689fa-52d8-4f7d-aa5b-920122aaf1aa,air/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7c3-0050c2490048,emission/air/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,106689fa-52d8-4f7d-aa5b-920122aaf1aa,air/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7c3-0050c2490048,emission/air/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,05bd7a83-0c53-4e95-b1eb-1140742f4176,air/urban air close to ground,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7c5-0050c2490048,emission/air/urban/close to ground,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,05bd7a83-0c53-4e95-b1eb-1140742f4176,air/urban air close to ground,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7c5-0050c2490048,emission/air/urban/close to ground,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,f51ec3db-deb0-4766-9b33-6991155b0251,water/ground-,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e8-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-129,f51ec3db-deb0-4766-9b33-6991155b0251,water/ground-,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e8-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-129,08c3135c-9ac5-472b-9a0e-04f2f85099bb,"water/ground-, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e9-0050c2490048,emission/water/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-129,08c3135c-9ac5-472b-9a0e-04f2f85099bb,"water/ground-, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e9-0050c2490048,emission/water/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-129,27f767b3-3ab6-41bd-9c5f-524104b23dce,water/ocean,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7eb-0050c2490048,emission/water/sea water,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,27f767b3-3ab6-41bd-9c5f-524104b23dce,water/ocean,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7eb-0050c2490048,emission/water/sea water,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,9e689d4d-35b4-4c1c-b61f-2d915695bd2a,water/surface water,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e8-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,~,A,A,,
Ecoinvent_3.7,iodine-129,9e689d4d-35b4-4c1c-b61f-2d915695bd2a,water/surface water,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7e8-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,~,A,A,,
Ecoinvent_3.7,iodine-129,777160e1-99a9-4a03-b189-8c1af57ee560,water/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7ea-0050c2490048,emission/water/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-129,777160e1-99a9-4a03-b189-8c1af57ee560,water/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-129,fe0acd60-3ddc-11dd-a7ea-0050c2490048,emission/water/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,551ee803-cf94-4b0a-8a99-e19378207281,"air/low population density, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ed-0050c2490048,emission/air/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,~,A,B,,
Ecoinvent_3.7,iodine-131,551ee803-cf94-4b0a-8a99-e19378207281,"air/low population density, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ed-0050c2490048,emission/air/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,~,A,B,,
Ecoinvent_3.7,iodine-131,19ff96c2-6796-44e3-ab85-3635e8cb7e89,air/lower stratosphere + upper troposphere,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,29063b69-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,19ff96c2-6796-44e3-ab85-3635e8cb7e89,air/lower stratosphere + upper troposphere,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,29063b69-6556-11dd-ad8b-0800200c9a66,emission/air/lower stratosphere and upper troposphere,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,03e91172-fca0-47f3-9014-22ae3136251b,air/non-urban air or from high stacks,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ef-0050c2490048,emission/air/non urban or from high stack,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,03e91172-fca0-47f3-9014-22ae3136251b,air/non-urban air or from high stacks,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ef-0050c2490048,emission/air/non urban or from high stack,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,c317b216-2668-40f8-9e24-1ce183d53697,air/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ec-0050c2490048,emission/air/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,c317b216-2668-40f8-9e24-1ce183d53697,air/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ec-0050c2490048,emission/air/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,ddb14297-53e4-44c2-907c-47b27074ecaf,air/urban air close to ground,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ee-0050c2490048,emission/air/urban/close to ground,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,ddb14297-53e4-44c2-907c-47b27074ecaf,air/urban air close to ground,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7ee-0050c2490048,emission/air/urban/close to ground,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,eea0ae1c-7a64-481c-a24d-fb6a3b8c5290,water/ground-,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7f0-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-131,eea0ae1c-7a64-481c-a24d-fb6a3b8c5290,water/ground-,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7f0-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-131,0b28fc38-9334-42a9-bac1-a04c2832e79d,"water/ground-, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7f1-0050c2490048,emission/water/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-131,0b28fc38-9334-42a9-bac1-a04c2832e79d,"water/ground-, long-term",kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7f1-0050c2490048,emission/water/unspecified long term,kbq,,,29/09/2021,=,=,A,A,,<,B,B,,
Ecoinvent_3.7,iodine-131,897ec6a5-af78-453f-abdf-32233d0a30bf,water/ocean,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,08a91e70-3ddc-11dd-9586-0050c2490048,emission/water/sea water,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,897ec6a5-af78-453f-abdf-32233d0a30bf,water/ocean,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,08a91e70-3ddc-11dd-9586-0050c2490048,emission/water/sea water,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
Ecoinvent_3.7,iodine-131,ab9fef9d-1b47-4d79-a28a-0132dfa18020,water/surface water,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7f0-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,~,A,A,,
Ecoinvent_3.7,iodine-131,ab9fef9d-1b47-4d79-a28a-0132dfa18020,water/surface water,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,fe0acd60-3ddc-11dd-a7f0-0050c2490048,emission/water/fresh water,kbq,,,29/09/2021,=,=,A,A,,~,A,A,,
Ecoinvent_3.7,iodine-131,618c3a74-5b36-4d8a-b94f-26b8270448f8,water/unspecified,kbq,,,FLOWNAME_MANUAL,EFv.3.0,iodine-131,08a91e70-3ddc-11dd-9585-0050c2490048,emission/water/unspecified,kbq,,,29/09/2021,=,=,A,A,,=,A,A,,
