SimaPro 9.5.0.1	Inventory	Date:	31/07/2023	Time:	11:54:34
Project	Doris_Thesis


Calculation: 	Compare
Results: 	Inventory
Product 1: 	1 kg white rice cooked, at household {CH} (of project Doris_Thesis)
Product 2: 	1 kg white rice cooked, at household {CN} (of project Doris_Thesis)
Product 3: 	1 kg white rice cooked, at household {IN} (of project Doris_Thesis)
Method: 	ReCiPe 2016 Midpoint (H) V1.08 / World (2010) H
Indicator: 	Inventory
Compartment: 	All compartments
Per sub-compartment: 	Yes
Default units: 	Yes
Exclude infrastructure processes: 	No
Exclude long-term emissions: 	No
Sorted on item: 	Substance
Sort order: 	Ascending

No	Substance	Compartment	Subcompartment	Unit	white rice cooked, at household {CH}	white rice cooked, at household {CN}	white rice cooked, at household {IN}
2665	Water, turbine use, unspecified natural origin, CN-FJ	Raw	in water	m3	0.010546423	0.077522645	0.0043008501
2666	Water, turbine use, unspecified natural origin, CN-GD	Raw	in water	m3	0.0030837196	0.019981076	0.0012628252
2667	Water, turbine use, unspecified natural origin, CN-GS	Raw	in water	m3	0.020729566	0.16328818	0.0085983806
2668	Water, turbine use, unspecified natural origin, CN-GX	Raw	in water	m3	0.030320858	0.23539117	0.012279681
2669	Water, turbine use, unspecified natural origin, CN-GZ	Raw	in water	m3	0.038473324	0.30056356	0.015574729
2670	Water, turbine use, unspecified natural origin, CN-HA	Raw	in water	m3	0.00018328045	0.0010490741	7.5543721E-5
2671	Water, turbine use, unspecified natural origin, CN-HB	Raw	in water	m3	8.206465E-5	0.00058293458	3.3647605E-5
2672	Water, turbine use, unspecified natural origin, CN-HE	Raw	in water	m3	0.0039974576	0.030414217	0.001630886
2673	Water, turbine use, unspecified natural origin, CN-HL	Raw	in water	m3	0.0013746978	0.010897041	0.00056119917
2674	Water, turbine use, unspecified natural origin, CN-HN	Raw	in water	m3	0.025967974	0.20394282	0.010574157
2675	Water, turbine use, unspecified natural origin, CN-HU	Raw	in water	m3	0.08112183	0.637099	0.033032809
2676	Water, turbine use, unspecified natural origin, CN-JL	Raw	in water	m3	0.0038144275	0.029708939	0.0015587721
2677	Water, turbine use, unspecified natural origin, CN-JS	Raw	in water	m3	6.0702916E-5	0.00037403973	2.4994906E-5
2678	Water, turbine use, unspecified natural origin, CN-JX	Raw	in water	m3	0.0028228223	0.020387327	0.0011551276
2679	Water, turbine use, unspecified natural origin, CN-LN	Raw	in water	m3	0.0010149543	0.0072389346	0.00041677181
2680	Water, turbine use, unspecified natural origin, CN-NM	Raw	in water	m3	0.00031291583	0.0020283164	0.0001291067
2681	Water, turbine use, unspecified natural origin, CN-NX	Raw	in water	m3	0.0012158844	0.0095990151	0.00050428832
2682	Water, turbine use, unspecified natural origin, CN-QH	Raw	in water	m3	0.031140196	0.24636222	0.012914278
2683	Water, turbine use, unspecified natural origin, CN-SA	Raw	in water	m3	0.0065300617	0.051935462	0.0027075173
2684	Water, turbine use, unspecified natural origin, CN-SC	Raw	in water	m3	0.17934495	1.4350568	0.072693235
2685	Water, turbine use, unspecified natural origin, CN-SD	Raw	in water	m3	2.9853556E-5	0.00024371396	1.2141566E-5
2686	Water, turbine use, unspecified natural origin, CN-SX	Raw	in water	m3	0.0014868876	0.011443492	0.00060689234
2687	Water, turbine use, unspecified natural origin, CN-TJ	Raw	in water	m3	4.66889E-7	1.8083515E-7	2.012172E-7
2688	Water, turbine use, unspecified natural origin, CN-XJ	Raw	in water	m3	0.012173459	0.09701914	0.0050469705
2689	Water, turbine use, unspecified natural origin, CN-XZ	Raw	in water	m3	0.0027970614	0.022546125	0.0011331669
2690	Water, turbine use, unspecified natural origin, CN-YN	Raw	in water	m3	0.14748801	1.1684844	0.059648621
2691	Water, turbine use, unspecified natural origin, CN-ZJ	Raw	in water	m3	0.0043269836	0.031582158	0.0017652965
2692	Water, turbine use, unspecified natural origin, CO	Raw	in water	m3	0.0024027956	0.00092886127	0.00078677101
2693	Water, turbine use, unspecified natural origin, CZ	Raw	in water	m3	0.0008629081	0.00033560646	0.00030836335
2694	Water, turbine use, unspecified natural origin, DE	Raw	in water	m3	0.012275553	0.0051520189	0.0042704746
2695	Water, turbine use, unspecified natural origin, DK	Raw	in water	m3	1.1277601E-5	4.2436503E-6	3.896839E-6
2696	Water, turbine use, unspecified natural origin, EE	Raw	in water	m3	1.1908398E-5	4.5945988E-6	4.2246127E-6
2697	Water, turbine use, unspecified natural origin, ES	Raw	in water	m3	0.011668756	0.0048952045	0.0045403251
2698	Water, turbine use, unspecified natural origin, FI	Raw	in water	m3	0.0061513013	0.0027152429	0.0025158184
2699	Water, turbine use, unspecified natural origin, FR	Raw	in water	m3	0.11984104	0.018577139	0.016724661
2700	Water, turbine use, unspecified natural origin, GB	Raw	in water	m3	0.0029379614	0.0011282573	0.0010387055
2701	Water, turbine use, unspecified natural origin, GR	Raw	in water	m3	0.0026047325	0.0010167763	0.00094561029
2702	Water, turbine use, unspecified natural origin, HICC	Raw	in water	m3	0.0002966908	2.3640754E-5	2.1603272E-5
2703	Water, turbine use, unspecified natural origin, HR	Raw	in water	m3	0.00015138655	5.814027E-5	5.3455548E-5
2704	Water, turbine use, unspecified natural origin, HU	Raw	in water	m3	0.00013788845	5.3347118E-5	4.9061302E-5
2705	Water, turbine use, unspecified natural origin, ID	Raw	in water	m3	0.0010141235	0.00043831137	0.00050217845
2706	Water, turbine use, unspecified natural origin, IE	Raw	in water	m3	0.00060969127	0.00024893935	0.00022829751
2707	Water, turbine use, unspecified natural origin, IN-AP	Raw	in water	m3	0.001139588	0.00041585629	0.024129484
2708	Water, turbine use, unspecified natural origin, IN-AR	Raw	in water	m3	0.0011042493	0.00037288136	0.021393218
2709	Water, turbine use, unspecified natural origin, IN-AS	Raw	in water	m3	0.00033197183	0.00011209978	0.0064314696
2710	Water, turbine use, unspecified natural origin, IN-BR	Raw	in water	m3	9.189837E-5	3.1791525E-5	0.0017816055
2711	Water, turbine use, unspecified natural origin, IN-CT	Raw	in water	m3	8.6550259E-5	3.0014787E-5	0.0017275071
2712	Water, turbine use, unspecified natural origin, IN-GJ	Raw	in water	m3	0.00035528275	0.0001232086	0.0070912957
2713	Water, turbine use, unspecified natural origin, IN-HP	Raw	in water	m3	0.013117722	0.0045640422	0.26169689
2714	Water, turbine use, unspecified natural origin, IN-HR	Raw	in water	m3	0.00016789347	5.8415089E-5	0.0033494535
2715	Water, turbine use, unspecified natural origin, IN-JH	Raw	in water	m3	0.00010456309	3.6172786E-5	0.0020271325
2716	Water, turbine use, unspecified natural origin, IN-JK	Raw	in water	m3	0.0071888579	0.0025012156	0.14341681
2717	Water, turbine use, unspecified natural origin, IN-KA	Raw	in water	m3	0.0029534755	0.0010777766	0.062536492
2718	Water, turbine use, unspecified natural origin, IN-KL	Raw	in water	m3	0.00094473684	0.00034475156	0.020003731
2719	Water, turbine use, unspecified natural origin, IN-MH	Raw	in water	m3	0.0017586774	0.00060989221	0.035102469
2720	Water, turbine use, unspecified natural origin, IN-ML	Raw	in water	m3	0.00032970123	0.00011133305	0.0063874802
2721	Water, turbine use, unspecified natural origin, IN-MN	Raw	in water	m3	0.00018990274	6.4126094E-5	0.0036790885
2722	Water, turbine use, unspecified natural origin, IN-MP	Raw	in water	m3	0.0033984646	0.0011785544	0.067831938
2723	Water, turbine use, unspecified natural origin, IN-NL	Raw	in water	m3	4.1067703E-5	1.3867685E-5	0.00079562681
2724	Water, turbine use, unspecified natural origin, IN-OR	Raw	in water	m3	0.0010138474	0.0003507326	0.019655148
2725	Water, turbine use, unspecified natural origin, IN-PB	Raw	in water	m3	0.0034140345	0.0011878433	0.068109558
2726	Water, turbine use, unspecified natural origin, IN-RJ	Raw	in water	m3	0.00021502926	7.4815019E-5	0.0042898065
2727	Water, turbine use, unspecified natural origin, IN-SK	Raw	in water	m3	0.0048616479	0.0016818492	0.094251275
2728	Water, turbine use, unspecified natural origin, IN-TN	Raw	in water	m3	0.001599768	0.00058378429	0.033873273
2729	Water, turbine use, unspecified natural origin, IN-TR	Raw	in water	m3	1.9341946E-5	6.5313614E-6	0.00037472198
2730	Water, turbine use, unspecified natural origin, IN-UP	Raw	in water	m3	0.00033580712	0.0001168372	0.0066993097
2731	Water, turbine use, unspecified natural origin, IN-UT	Raw	in water	m3	0.0034963021	0.0012164666	0.069750784
2732	Water, turbine use, unspecified natural origin, IN-WB	Raw	in water	m3	0.0010789079	0.00037323979	0.020916457
2733	Water, turbine use, unspecified natural origin, IR	Raw	in water	m3	0.0097510385	0.0041426188	0.0036780111
2734	Water, turbine use, unspecified natural origin, IS	Raw	in water	m3	0.0028914006	0.0011184189	0.0011289664
2735	Water, turbine use, unspecified natural origin, IT	Raw	in water	m3	0.010607425	0.0041571928	0.0038305259
2736	Water, turbine use, unspecified natural origin, JP	Raw	in water	m3	0.032450669	0.012724582	0.01121935
2737	Water, turbine use, unspecified natural origin, KR	Raw	in water	m3	0.0012155461	0.00048360802	0.00042467652
2738	Water, turbine use, unspecified natural origin, LT	Raw	in water	m3	0.00023878998	9.1757711E-5	8.4306361E-5
2739	Water, turbine use, unspecified natural origin, LU	Raw	in water	m3	0.00014188632	5.4985901E-5	5.0575221E-5
2740	Water, turbine use, unspecified natural origin, LV	Raw	in water	m3	0.0014388977	0.00055326948	0.00050847571
2741	Water, turbine use, unspecified natural origin, MK	Raw	in water	m3	0.0001391455	5.3369923E-5	4.9060185E-5
2742	Water, turbine use, unspecified natural origin, MRO, US only	Raw	in water	m3	0.0605778	0.0048038817	0.0043919101
2743	Water, turbine use, unspecified natural origin, MX	Raw	in water	m3	0.015040563	0.0058845683	0.0051780095
2744	Water, turbine use, unspecified natural origin, MY	Raw	in water	m3	0.0025337988	0.0010148637	0.00090996701
2745	Water, turbine use, unspecified natural origin, NL	Raw	in water	m3	5.3765454E-5	2.0758542E-5	1.9223488E-5
2746	Water, turbine use, unspecified natural origin, NO	Raw	in water	m3	0.0026385368	0.00078061186	0.00073205616
2747	Water, turbine use, unspecified natural origin, NP	Raw	in water	m3	0.0030386718	0.0011360446	0.00099140466
2748	Water, turbine use, unspecified natural origin, NPCC, US only	Raw	in water	m3	0.10617568	0.0084820316	0.0077572351
2749	Water, turbine use, unspecified natural origin, PE	Raw	in water	m3	0.00033682602	0.00013266184	0.0001111481
2750	Water, turbine use, unspecified natural origin, PL	Raw	in water	m3	0.0013500224	0.00052163835	0.00047975791
2751	Water, turbine use, unspecified natural origin, PT	Raw	in water	m3	0.0043478408	0.0016919213	0.0015566339
2752	Water, turbine use, unspecified natural origin, RFC	Raw	in water	m3	0.027406714	0.0021531558	0.0019667477
2753	Water, turbine use, unspecified natural origin, RO	Raw	in water	m3	0.010401965	0.0039979321	0.0037118251
2754	Water, turbine use, unspecified natural origin, RoW	Raw	in water	m3	0.4900637	0.24821455	0.21744608
2755	Water, turbine use, unspecified natural origin, RS	Raw	in water	m3	0.0053420025	0.0020428911	0.0018778885
2756	Water, turbine use, unspecified natural origin, RU	Raw	in water	m3	0.083096321	0.018963274	0.016225925
2757	Water, turbine use, unspecified natural origin, SE	Raw	in water	m3	0.03747838	0.014866172	0.013631005
2758	Water, turbine use, unspecified natural origin, SERC	Raw	in water	m3	0.15951167	0.012575204	0.011487735
2759	Water, turbine use, unspecified natural origin, SI	Raw	in water	m3	0.0029336613	0.0011364858	0.0010607009
2760	Water, turbine use, unspecified natural origin, SK	Raw	in water	m3	0.0022306617	0.00086450431	0.00080955838
2761	Water, turbine use, unspecified natural origin, TH	Raw	in water	m3	0.00055797795	0.00021333261	0.00018634376
2762	Water, turbine use, unspecified natural origin, TR	Raw	in water	m3	0.026399298	0.010051367	0.0087928908
2763	Water, turbine use, unspecified natural origin, TRE	Raw	in water	m3	0.0022806394	0.00018214622	0.00016630926
2764	Water, turbine use, unspecified natural origin, TW	Raw	in water	m3	0.002844886	0.0010858701	0.00094854196
2765	Water, turbine use, unspecified natural origin, TZ	Raw	in water	m3	0.00023964141	8.9213923E-5	7.785063E-5
2766	Water, turbine use, unspecified natural origin, UA	Raw	in water	m3	0.0041644593	0.0016103885	0.0014807783
2767	Water, turbine use, unspecified natural origin, WECC, US only	Raw	in water	m3	0.46465088	0.038023157	0.034793064
2768	Water, turbine use, unspecified natural origin, ZA	Raw	in water	m3	0.00019146011	7.8017087E-5	6.9367749E-5
2769	Water, TW	Water		m3	0.002964282	0.0011314926	0.0009884032
2770	Water, TZ	Water		m3	0.00024305642	9.0485021E-5	7.8959891E-5
2771	Water, UA	Water		m3	0.0043047936	0.0016660581	0.0015323719
2772	Water, UA	Water	groundwater	m3	2.7582304E-7	2.7564639E-7	2.7712401E-7
2773	Water, UA	Water	river	m3	1.1033119E-6	1.1026053E-6	1.1085158E-6
2774	Water, UCTE	Water		m3	1.6135073E-10	1.0652112E-10	3.3856165E-11
2775	Water, UCTE without Germany	Water		m3	2.3769782E-11	9.4256362E-12	9.3746016E-12
2776	Water, UN-OCEANIA	Water		m3	6.4552546E-9	2.5002512E-9	2.7820542E-9
2777	Water, UN-OCEANIA	Water	river	m3	1.2738835E-6	1.1392769E-6	1.2445402E-6
2778	Water, UN-SEASIA	Water	river	m3	2.5269044E-6	2.5239054E-6	2.5580649E-6
2779	Water, unspecified natural origin, AE	Raw	in ground	m3	4.2950319E-6	3.7995398E-6	3.1458599E-6
2780	Water, unspecified natural origin, AE	Raw	in water	m3	1.0370784E-8	9.1743689E-9	7.5959933E-9
2781	Water, unspecified natural origin, AU	Raw	in water	m3	6.0906024E-7	1.6006034E-7	1.0198288E-7
2782	Water, unspecified natural origin, AZ	Raw	in ground	m3	1.3972211E-6	5.3327071E-7	4.7615033E-7
2783	Water, unspecified natural origin, AZ	Raw	in water	m3	3.6787241E-8	1.4040358E-8	1.2536455E-8
2784	Water, unspecified natural origin, BD	Raw	in water	m3	4.9438022E-10	3.3728869E-11	4.5897871E-11
2785	Water, unspecified natural origin, BR	Raw	in ground	m3	5.3434316E-6	4.3745673E-6	4.0597011E-6
2786	Water, unspecified natural origin, BR	Raw	in water	m3	9.9297986E-7	8.5659184E-7	8.6302959E-7
2787	Water, unspecified natural origin, BR-GO	Raw	in water	m3	4.4981975E-6	3.3108115E-6	3.6919091E-6
2788	Water, unspecified natural origin, BR-MG	Raw	in water	m3	2.4607075E-6	1.837296E-6	2.0372414E-6
2789	Water, unspecified natural origin, BR-MS	Raw	in water	m3	5.7621704E-6	4.29181E-6	4.7634551E-6
2790	Water, unspecified natural origin, BR-MT	Raw	in water	m3	1.3447797E-5	9.9035028E-6	1.1041032E-5
2791	Water, unspecified natural origin, BR-PR	Raw	in water	m3	7.1800035E-6	5.2777875E-6	5.8883508E-6
2792	Water, unspecified natural origin, BR-RS	Raw	in water	m3	3.5749907E-6	2.3632171E-6	2.7535943E-6
2793	Water, unspecified natural origin, BR-SP	Raw	in water	m3	1.3444359E-6	9.4909358E-7	1.0761998E-6
2794	Water, unspecified natural origin, CA	Raw	in ground	m3	3.1544242E-6	2.6551788E-6	2.1147534E-6
2795	Water, unspecified natural origin, CA	Raw	in water	m3	2.8456271E-6	2.255317E-6	1.8339977E-6
2796	Water, unspecified natural origin, CA-QC	Raw	in water	m3	1.2935433E-6	8.9400668E-7	3.8686091E-7
2797	Water, unspecified natural origin, CH	Raw	in water	m3	1.7389402E-5	5.7084783E-6	4.8025493E-6
2798	Water, unspecified natural origin, CL	Raw	in water	m3	1.72641E-10	5.9861542E-11	4.674169E-11
2799	Water, unspecified natural origin, CN	Raw		m3	0	0.87703	1.35072
2800	Water, unspecified natural origin, CN	Raw	in ground	m3	4.2178628E-6	1.5743851E-5	1.5107323E-5
2801	Water, unspecified natural origin, CN	Raw	in water	m3	5.5399317E-6	1.0353112E-5	1.0461035E-5
2802	Water, unspecified natural origin, CN-FJ	Raw	in water	m3	1.2691679E-9	7.3890737E-10	6.3184577E-10
2803	Water, unspecified natural origin, CN-NM	Raw	in water	m3	2.2986643E-7	1.1108254E-7	9.3734431E-8
2804	Water, unspecified natural origin, CN-SC	Raw	in water	m3	1.6793269E-8	1.6823218E-8	1.5485248E-8
2805	Water, unspecified natural origin, CO	Raw	in ground	m3	1.0758473E-6	8.6750544E-7	7.1906317E-7
2806	Water, unspecified natural origin, CO	Raw	in water	m3	6.9015763E-7	6.6032626E-7	2.4390685E-7
2807	Water, unspecified natural origin, DE	Raw	in ground	m3	1.9505845E-7	4.5191402E-8	4.3647279E-8
2808	Water, unspecified natural origin, DE	Raw	in water	m3	4.4094399E-9	1.0948883E-9	1.0368256E-9
2809	Water, unspecified natural origin, DZ	Raw	in ground	m3	2.5048948E-6	1.1372329E-6	9.9429153E-7
2810	Water, unspecified natural origin, DZ	Raw	in water	m3	1.3553076E-7	6.1531539E-8	5.3797502E-8
2811	Water, unspecified natural origin, EC	Raw	in ground	m3	6.5626105E-7	5.2917279E-7	4.3862399E-7
2812	Water, unspecified natural origin, EC	Raw	in water	m3	6.5820557E-8	5.3074075E-8	4.3992365E-8
2813	Water, unspecified natural origin, ES	Raw	in water	m3	9.7807445E-9	1.4170584E-8	1.34457E-8
2814	Water, unspecified natural origin, Europe without Austria	Raw	in water	m3	1.8231699E-5	8.800608E-6	7.5006014E-6
2815	Water, unspecified natural origin, Europe without Switzerland	Raw	in water	m3	2.3817978E-5	5.4988995E-6	4.9975507E-6
2816	Water, unspecified natural origin, GB	Raw	in ground	m3	3.8342367E-6	8.8834569E-7	8.5798754E-7
2817	Water, unspecified natural origin, GB	Raw	in water	m3	2.7974609E-9	6.4813451E-10	6.2598584E-10
2818	Water, unspecified natural origin, GLO	Raw	in water	m3	3.2358869E-5	3.349199E-5	2.9831463E-5
2819	Water, unspecified natural origin, IAI Area, Africa	Raw	in water	m3	1.1094855E-7	4.297459E-8	4.7817922E-8
2820	Water, unspecified natural origin, IAI Area, Asia, without China and GCC	Raw	in water	m3	3.1339526E-7	1.2383729E-7	1.3754983E-7
2821	Water, unspecified natural origin, IAI Area, EU27 & EFTA	Raw	in water	m3	5.14478E-7	2.000074E-7	2.2255161E-7
2822	Water, unspecified natural origin, IAI Area, Gulf Cooperation Council	Raw	in water	m3	1.3123964E-8	5.0832566E-9	5.6561683E-9
2823	Water, unspecified natural origin, IAI Area, Russia & RER w/o EU27 & EFTA	Raw	in water	m3	8.7766744E-7	3.4149093E-7	3.7993745E-7
2824	Water, unspecified natural origin, IAI Area, South America	Raw	in water	m3	3.9718345E-7	1.5932989E-7	1.7704179E-7
2825	Water, unspecified natural origin, ID	Raw	in ground	m3	8.316541E-7	7.3717292E-7	6.0997682E-7
2826	Water, unspecified natural origin, ID	Raw	in water	m3	5.0345114E-8	4.4625589E-8	3.6925631E-8
2827	Water, unspecified natural origin, IN	Raw	in ground	m3	3.8636981E-5	1.7156593E-5	2.5648929E-5
2828	Water, unspecified natural origin, IN	Raw	in water	m3	8.3158458E-5	3.7243746E-5	3.2873591E-5
2829	Water, unspecified natural origin, IQ	Raw	in ground	m3	8.1875858E-6	4.4751275E-6	3.8322486E-6
2830	Water, unspecified natural origin, IQ	Raw	in water	m3	3.5303303E-8	1.9295893E-8	1.6523922E-8
2831	Water, unspecified natural origin, IR	Raw	in ground	m3	3.9360242E-6	3.3745464E-6	2.7993888E-6
2832	Water, unspecified natural origin, IR	Raw	in water	m3	1.4294742E-8	1.2255581E-8	1.016674E-8
2833	Water, unspecified natural origin, KW	Raw	in ground	m3	3.6537741E-6	2.9940792E-6	2.4894562E-6
2834	Water, unspecified natural origin, KW	Raw	in water	m3	1.5596566E-8	1.278058E-8	1.0626537E-8
2835	Water, unspecified natural origin, KZ	Raw	in ground	m3	5.0868592E-6	1.9410331E-6	1.7359226E-6
2836	Water, unspecified natural origin, KZ	Raw	in water	m3	8.1179097E-7	3.0976116E-7	2.7702848E-7
2837	Water, unspecified natural origin, LY	Raw	in ground	m3	2.3986042E-6	1.0780514E-6	9.451699E-7
2838	Water, unspecified natural origin, LY	Raw	in water	m3	1.0382694E-7	4.6664898E-8	4.0912953E-8
2839	Water, unspecified natural origin, MX	Raw	in ground	m3	1.3721586E-6	9.2292268E-7	7.5607569E-7
2840	Water, unspecified natural origin, MX	Raw	in water	m3	3.7616127E-8	2.5300855E-8	2.0726939E-8
2841	Water, unspecified natural origin, MY	Raw	in ground	m3	6.497995E-7	5.7597816E-7	4.7659554E-7
2842	Water, unspecified natural origin, MY	Raw	in water	m3	6.1461887E-10	5.4479426E-10	4.5079229E-10
2843	Water, unspecified natural origin, NG	Raw	in ground	m3	5.1669214E-6	1.529653E-6	1.4113907E-6
2844	Water, unspecified natural origin, NG	Raw	in water	m3	2.9777274E-8	8.8154659E-9	8.1339166E-9
2845	Water, unspecified natural origin, NL	Raw	in ground	m3	6.8329269E-8	1.5830656E-8	1.5289738E-8
2846	Water, unspecified natural origin, NL	Raw	in water	m3	3.0129278E-10	6.9804333E-11	6.7419141E-11
2847	Water, unspecified natural origin, NO	Raw	in ground	m3	4.7994555E-6	1.1119499E-6	1.0739551E-6
2848	Water, unspecified natural origin, PE	Raw	in water	m3	5.2355149E-6	2.9568685E-6	1.9325114E-6
2849	Water, unspecified natural origin, PG	Raw	in water	m3	2.1876244E-8	7.8720114E-9	6.9113516E-9
2850	Water, unspecified natural origin, PH	Raw	in water	m3	5.6743171E-9	4.5476692E-9	4.3539188E-9
2851	Water, unspecified natural origin, QA	Raw	in ground	m3	1.9217684E-6	1.6476243E-6	1.3668034E-6
2852	Water, unspecified natural origin, QA	Raw	in water	m3	2.5453519E-9	2.1822508E-9	1.8103082E-9
2853	Water, unspecified natural origin, RAF	Raw	in water	m3	6.7310136E-8	7.4064534E-8	8.7744459E-8
2854	Water, unspecified natural origin, RER	Raw	in ground	m3	7.9366918E-8	9.0733901E-8	8.3862563E-8
2855	Water, unspecified natural origin, RER	Raw	in water	m3	4.6687851E-5	4.3137013E-5	4.1541977E-5
2856	Water, unspecified natural origin, RER w/o RU	Raw	in water	m3	2.4217999E-7	3.2294972E-7	3.1658868E-7
2857	Water, unspecified natural origin, RLA	Raw	in water	m3	3.9832122E-6	2.2542723E-6	2.1852148E-6
2858	Water, unspecified natural origin, RNA	Raw	in ground	m3	2.1482991E-6	2.1291666E-9	2.2725095E-9
2859	Water, unspecified natural origin, RNA	Raw	in water	m3	2.6677228E-5	1.2125639E-6	1.0279102E-6
2860	Water, unspecified natural origin, RO	Raw	in ground	m3	2.184529E-7	5.0610842E-8	4.8881657E-8
2861	Water, unspecified natural origin, RO	Raw	in water	m3	6.7429261E-9	1.562191E-9	1.5088168E-9
2862	Water, unspecified natural origin, RoW	Raw	in ground	m3	4.3525385E-5	2.2251954E-5	2.0913458E-5
2863	Water, unspecified natural origin, RoW	Raw	in water	m3	0.00078795629	0.0007464343	0.00057606954
2864	Water, unspecified natural origin, RU	Raw	in ground	m3	2.2972745E-5	1.1907515E-5	1.0271543E-5
2865	Water, unspecified natural origin, RU	Raw	in water	m3	3.5960445E-6	1.8645957E-6	1.6082511E-6
2866	Water, unspecified natural origin, SA	Raw	in ground	m3	1.5066244E-5	1.1346617E-5	9.4742431E-6
2867	Water, unspecified natural origin, SA	Raw	in water	m3	4.3504779E-8	3.2764077E-8	2.7357481E-8
2868	Water, unspecified natural origin, SAS	Raw	in water	m3	8.0203457E-8	8.8251667E-8	1.0455199E-7
